"","sdate","Site","Year","Month","Precip","PPrecip","MaxT","D_Median","ClassCDO","ClassBDO","ClassC_PctSat","ClassB_PctSat","ClassCBoth","ClassBBoth","ChlCCC","ChlCMC","MaxT_ex","AvgT_ex"
"10042",2017-10-05,"S07",2017,10,0,0,244,0.009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10043",2017-10-06,"S07",2017,10,8,0,200,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10044",2017-10-07,"S07",2017,10,0,8,194,0.012,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10045",2017-10-08,"S07",2017,10,30,0,228,0.013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10046",2017-10-09,"S07",2017,10,117,30,194,0.016,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10047",2017-10-10,"S07",2017,10,0,117,250,0.0045,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10048",2017-10-11,"S07",2017,10,3,0,211,0.001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10049",2017-10-12,"S07",2017,10,0,3,144,0.002,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10050",2017-10-13,"S07",2017,10,0,0,156,0.004,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10051",2017-10-14,"S07",2017,10,0,0,211,0.007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10052",2017-10-15,"S07",2017,10,0,0,211,0.007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10053",2017-10-16,"S07",2017,10,0,0,200,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10054",2017-10-17,"S07",2017,10,0,0,133,0.068,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"10055",2017-10-18,"S07",2017,10,0,0,217,0.066,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"10056",2017-10-19,"S07",2017,10,0,0,194,0.066,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"10057",2017-10-20,"S07",2017,10,0,0,211,0.066,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"10058",2017-10-21,"S07",2017,10,0,0,211,0.065,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"10059",2017-10-22,"S07",2017,10,0,0,167,0.068,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"10060",2017-10-23,"S07",2017,10,0,0,167,0.073,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"10061",2017-10-24,"S07",2017,10,15,0,178,0.075,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"10062",2017-10-25,"S07",2017,10,351,15,183,0.118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"10063",2017-10-26,"S07",2017,10,447,351,156,0.157,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10064",2017-10-27,"S07",2017,10,0,447,156,0.1525,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"10065",2017-10-28,"S07",2017,10,0,0,156,0.12,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"10066",2017-10-29,"S07",2017,10,142,0,167,0.1055,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"10067",2017-10-30,"S07",2017,10,193,142,172,0.283,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"10068",2017-10-31,"S07",2017,10,0,193,139,0.108,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"10069",2017-11-01,"S07",2017,11,0,0,117,0.107,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10070",2017-11-02,"S07",2017,11,0,0,150,0.104,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10071",2017-11-03,"S07",2017,11,0,0,211,0.0935,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"10072",2017-11-04,"S07",2017,11,0,0,117,0.094,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"10073",2017-11-05,"S07",2017,11,8,0,133,0.089,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"10074",2017-11-06,"S07",2017,11,81,8,167,0.087,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10075",2017-11-07,"S07",2017,11,0,81,89,0.0875,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"10076",2017-11-08,"S07",2017,11,0,0,67,0.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"10077",2017-11-09,"S07",2017,11,0,0,89,0.084,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10078",2017-11-10,"S07",2017,11,8,0,94,0.084,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10079",2017-11-11,"S07",2017,11,0,8,22,0.076,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10080",2017-11-12,"S07",2017,11,0,0,56,0.074,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10081",2017-11-13,"S07",2017,11,23,0,17,0.077,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10082",2017-11-14,"S07",2017,11,0,23,61,0.085,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10083",2017-11-15,"S07",2017,11,0,0,50,0.082,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10084",2017-11-16,"S07",2017,11,140,0,89,0.0825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10085",2017-11-17,"S07",2017,11,0,140,56,0.126,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10086",2018-03-30,"S07",2018,3,15,51,144,0.0785,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10087",2018-03-31,"S07",2018,3,0,15,111,0.051,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10088",2018-04-01,"S07",2018,4,0,0,139,0.079,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10089",2018-04-02,"S07",2018,4,23,0,33,0.043,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10090",2018-04-03,"S07",2018,4,43,23,72,0.0395,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"10091",2018-04-04,"S07",2018,4,168,43,67,0.095,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"10092",2018-04-05,"S07",2018,4,0,168,44,0.086,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10093",2018-04-06,"S07",2018,4,36,0,44,0.057,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"10094",2018-04-07,"S07",2018,4,15,36,78,0.083,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10095",2018-04-08,"S07",2018,4,0,15,67,0.033,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10096",2018-04-09,"S07",2018,4,0,0,61,0.023,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"10097",2018-04-10,"S07",2018,4,0,0,44,0.02,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"10098",2018-04-11,"S07",2018,4,0,0,72,0.021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"10099",2018-04-12,"S07",2018,4,46,0,100,0.024,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"10100",2018-04-13,"S07",2018,4,13,46,167,0.074,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"10101",2018-04-14,"S07",2018,4,0,13,89,0.055,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"10102",2018-04-15,"S07",2018,4,25,0,6,0.035,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"10103",2018-04-16,"S07",2018,4,610,25,83,0.109,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"10104",2018-04-17,"S07",2018,4,0,610,83,0.257,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10105",2018-04-18,"S07",2018,4,0,0,117,0.1265,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10106",2018-04-19,"S07",2018,4,5,0,89,0.089,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"10107",2018-04-20,"S07",2018,4,0,5,111,0.078,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"10108",2018-04-21,"S07",2018,4,0,0,139,0.06,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"10109",2018-04-22,"S07",2018,4,0,0,156,0.054,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10110",2018-04-23,"S07",2018,4,0,0,167,0.037,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10111",2018-04-24,"S07",2018,4,0,0,178,0.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10112",2018-04-25,"S07",2018,4,333,0,122,0.031,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10113",2018-04-26,"S07",2018,4,107,333,194,0.319,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE
"10114",2018-04-27,"S07",2018,4,53,107,156,0.1345,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE
"10115",2018-04-28,"S07",2018,4,0,53,156,0.1235,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE
"10116",2018-04-29,"S07",2018,4,5,0,111,0.0965,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE
"10117",2018-04-30,"S07",2018,4,0,5,89,0.0805,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE
"10118",2018-05-01,"S07",2018,5,0,0,156,0.066,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE
"10119",2018-05-02,"S07",2018,5,0,0,322,0.065,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE
"10120",2018-05-03,"S07",2018,5,76,0,267,0.0525,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE
"10121",2018-05-04,"S07",2018,5,3,76,189,0.0795,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE
"10122",2018-05-05,"S07",2018,5,0,3,228,0.057,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE
"10123",2018-05-06,"S07",2018,5,13,0,194,0.027,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE
"10124",2018-05-07,"S07",2018,5,0,13,178,0.026,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE
"10125",2018-05-08,"S07",2018,5,0,0,167,0.027,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE
"10126",2018-05-09,"S07",2018,5,0,0,156,0.03,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE
"10127",2018-05-10,"S07",2018,5,0,0,161,0.029,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10128",2018-05-11,"S07",2018,5,0,0,183,0.022,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10129",2018-05-12,"S07",2018,5,0,0,128,0.015,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10130",2018-05-13,"S07",2018,5,0,0,139,0.011,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10131",2018-05-14,"S07",2018,5,0,0,161,0.01,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10132",2018-05-15,"S07",2018,5,23,0,244,0.01,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10133",2018-05-16,"S07",2018,5,0,23,133,0.009,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10134",2018-05-17,"S07",2018,5,0,0,217,0.006,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10135",2018-05-18,"S07",2018,5,0,0,161,0.005,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10136",2018-05-19,"S07",2018,5,69,0,139,0.003,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10137",2018-05-20,"S07",2018,5,0,69,261,0.007,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10138",2018-05-21,"S07",2018,5,0,0,256,0.003,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10139",2018-05-22,"S07",2018,5,8,0,167,0.004,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10140",2018-05-23,"S07",2018,5,0,8,256,0.004,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10141",2018-05-24,"S07",2018,5,0,0,150,0.003,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10142",2018-05-25,"S07",2018,5,0,0,311,0.004,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10143",2018-05-26,"S07",2018,5,10,0,239,0.013,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10144",2018-05-27,"S07",2018,5,0,10,144,0.018,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10145",2018-05-28,"S07",2018,5,0,0,144,0.012,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10146",2018-05-29,"S07",2018,5,0,0,300,0.009,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10147",2018-05-30,"S07",2018,5,0,0,206,0.004,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10148",2018-05-31,"S07",2018,5,0,0,250,0.002,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10149",2018-06-01,"S07",2018,6,0,0,267,0.001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10150",2018-06-02,"S07",2018,6,0,0,283,0.004,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10151",2018-06-03,"S07",2018,6,0,0,156,0.003,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10152",2018-06-04,"S07",2018,6,102,0,106,0.029,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10153",2018-06-05,"S07",2018,6,10,102,128,0.0155,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10154",2018-06-06,"S07",2018,6,3,10,167,0.001,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10155",2018-06-07,"S07",2018,6,0,3,178,0.0015,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10156",2018-06-08,"S07",2018,6,0,0,256,0.001,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10157",2018-06-09,"S07",2018,6,0,0,256,0.0025,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10158",2018-06-10,"S07",2018,6,0,0,228,0.002,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10159",2018-06-11,"S07",2018,6,0,0,194,0.002,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10160",2018-06-12,"S07",2018,6,0,0,289,0.003,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"10161",2018-06-13,"S07",2018,6,0,0,278,0.0065,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"10162",2018-06-14,"S07",2018,6,18,0,239,0.005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10163",2018-06-15,"S07",2018,6,0,18,206,0.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10164",2018-06-16,"S07",2018,6,0,0,294,0.017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10165",2018-06-17,"S07",2018,6,0,0,206,0.015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10166",2018-06-18,"S07",2018,6,277,0,328,0.014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"10167",2018-06-19,"S07",2018,6,13,277,256,0.0225,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10168",2018-06-20,"S07",2018,6,0,13,256,0.013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10169",2018-06-21,"S07",2018,6,0,0,233,0.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10170",2018-06-22,"S07",2018,6,0,0,211,0.021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10171",2018-06-23,"S07",2018,6,46,0,189,0.021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10172",2018-06-24,"S07",2018,6,3,46,228,0.021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10173",2018-06-25,"S07",2018,6,8,3,217,0.017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10174",2018-06-26,"S07",2018,6,0,8,244,0.021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10175",2018-06-27,"S07",2018,6,10,0,278,0.022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10176",2018-06-28,"S07",2018,6,351,10,194,0.0575,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10177",2018-06-29,"S07",2018,6,0,351,294,0.051,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"10178",2018-06-30,"S07",2018,6,0,0,294,0.0195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10179",2018-07-01,"S07",2018,7,13,0,311,0.023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10180",2018-07-02,"S07",2018,7,0,13,244,0.023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10181",2018-07-03,"S07",2018,7,0,0,311,0.034,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10182",2018-07-04,"S07",2018,7,0,0,339,0.032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10183",2018-07-05,"S07",2018,7,0,0,317,0.028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10184",2018-07-06,"S07",2018,7,23,0,306,0.029,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10185",2018-07-07,"S07",2018,7,0,23,256,0.021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10186",2018-07-08,"S07",2018,7,0,0,267,0.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10187",2018-07-09,"S07",2018,7,0,0,289,0.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10188",2018-07-10,"S07",2018,7,0,0,317,0.0535,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10189",2018-07-11,"S07",2018,7,0,0,261,0.056,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10190",2018-07-12,"S07",2018,7,0,0,272,0.055,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10191",2018-07-13,"S07",2018,7,0,0,244,0.055,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10192",2018-07-14,"S07",2018,7,0,0,222,0.055,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10193",2018-07-15,"S07",2018,7,0,0,239,0.056,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10194",2018-07-16,"S07",2018,7,0,0,256,0.055,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10195",2018-07-17,"S07",2018,7,297,0,267,0.057,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10196",2018-07-18,"S07",2018,7,0,297,267,0.081,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10197",2018-07-19,"S07",2018,7,0,0,256,0.066,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10198",2018-07-20,"S07",2018,7,0,0,272,0.059,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10199",2018-07-21,"S07",2018,7,0,0,244,0.051,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10200",2018-07-22,"S07",2018,7,84,0,211,0.057,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10201",2018-07-23,"S07",2018,7,18,84,256,0.0695,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10202",2018-07-24,"S07",2018,7,0,18,239,0.05,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10203",2018-07-25,"S07",2018,7,0,0,261,0.0475,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10204",2018-07-26,"S07",2018,7,267,0,256,0.099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10205",2018-07-27,"S07",2018,7,173,267,272,0.052,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10206",2018-07-28,"S07",2018,7,38,173,272,0.053,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"10207",2018-07-29,"S07",2018,7,0,38,278,0.053,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10208",2018-07-30,"S07",2018,7,0,0,272,0.053,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10209",2018-07-31,"S07",2018,7,0,0,278,0.053,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10210",2018-08-01,"S07",2018,8,208,0,261,0.0545,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10211",2018-08-02,"S07",2018,8,0,208,322,0.055,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE
"10212",2018-08-03,"S07",2018,8,140,0,306,0.054,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE
"10213",2018-08-04,"S07",2018,8,155,140,256,0.1255,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE
"10214",2018-08-05,"S07",2018,8,0,155,283,0.0975,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE
"10215",2018-08-06,"S07",2018,8,0,0,339,0.053,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE
"10216",2018-08-07,"S07",2018,8,0,0,339,0.057,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE
"10217",2018-08-08,"S07",2018,8,15,0,283,0.096,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE
